ID	Name	URL	Year	Author	Domain	Venue
1469	Naive Bayes	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/nb.pdf	2017	Lu Wang	nlp	
1470	Formal Grammars of English, Syntactic Parsing, Dependency Parsing I	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/parsing_part1.pdf	2017	Lu Wang	nlp	
1471	Formal Grammars of English, Syntactic Parsing, Dependency Parsing II	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/parsing_part2.pdf	2017	Lu Wang	nlp	
1472	Part-of-Speech Tagging	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/postag.pdf	2017	Lu Wang	nlp	
1473	Question Answering	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/qa.pdf	2017	Lu Wang	nlp	
1474	Vector-Space Lexical Semantics, Semantic Parsing, Combining Logical and Distributional Semantics I	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/semantics_part1.pdf	2017	Lu Wang	nlp	
1475	Semantics cont'd	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/semantics_part2.pdf	2017	Lu Wang	nlp	
1476	Sentiment Analysis, Opinion Mining, NLP and Social Media	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/sentiment.pdf	2017	Lu Wang	nlp	
1477	Text Summarization	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/summarization.pdf	2017	Lu Wang	nlp	
1478	Word Sense Disambiguation	http://www.ccs.neu.edu/home/luwang/courses/slides_cs6120_fa17/wsd.pdf	2017	Lu Wang	nlp	
1479	Bag-of-Words Methods for Text Mining	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/BagOfWords.pdf	2018	Ralph Grishman	nlp	
1480	Context-Free Grammar	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/CFGrammar.pdf	2018	Ralph Grishman	nlp	
1481	Ambiguity and Context-Free Parsing	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/CFParsing.pdf	2018	Ralph Grishman	nlp	
1482	Relation Extraction: Rule-based Approaches	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/DependencyPaths.pdf	2018	Ralph Grishman	nlp	
1483	Constituent and Dependency Trees	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/DependencyTree.pdf	2018	Ralph Grishman	nlp	
1484	Evaluation	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/Evaluation.pdf	2018	Ralph Grishman	nlp	
1485	Introduction	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/Intro.pdf	2018	Ralph Grishman	nlp	
1486	MEMMs and CRFs	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/LabelBias.pdf	2018	Ralph Grishman	nlp	
1487	Learning to Extract	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/LearningToExtract.pdf	2018	Ralph Grishman	nlp	
1488	Lexical Semantics	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/LexicalSemantics.pdf	2018	Ralph Grishman	nlp	
1489	Maximum Entropy Models and Feature Engineering	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/MaxEnt.pdf	2018	Ralph Grishman	nlp	
1490	Machine Translation	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/MT.pdf	2018	Ralph Grishman	nlp	
1491	Neural Networks	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/NeuralNets.pdf	2018	Ralph Grishman	nlp	
1492	Neural Nets for NE and MT	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/NN2.pdf	2018	Ralph Grishman	nlp	
1493	Partial Parsing	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/PartialParsing.pdf	2018	Ralph Grishman	nlp	
1494	Probabilistic Context-Free Grammars and Parsers	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/PCFG18.pdf	2018	Ralph Grishman	nlp	
1495	Part-of-Speech Tagging	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/POS-tagging.pdf	2018	Ralph Grishman	nlp	
1496	Verbs and Pronouns	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/pronouns.ppt	2018	Ralph Grishman	nlp	
1497	Reference Resolution	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/RefResolution.pdf	2018	Ralph Grishman	nlp	
1498	Semantic Grammar	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/SemanticGrammar.pdf	2018	Ralph Grishman	nlp	
1499	Basic Syntactic Structures of English	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/SyntaxNotes.pdf	2018	Ralph Grishman	nlp	
1500	Viterbi Algorithm	https://cs.nyu.edu/courses/spring18/CSCI-GA.2590-001/Viterbi.pdf	2018	Ralph Grishman	nlp	
1501	Introduction and Course Overview	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-1.pdf	2018	Sergey Levine	deep-rl	
1502	Supervised Learning and Imitation	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-2.pdf	2018	Sergey Levine	deep-rl	
1503	TensorFlow and Neural Nets Review Session (notebook)	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-3.pdf	2018	Sergey Levine	deep-rl	
1504	Reinforcement Learning Introduction	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-4.pdf	2018	Sergey Levine	deep-rl	
1505	Policy Gradients Introduction	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-5.pdf	2018	Sergey Levine	deep-rl	
1506	Actor-Critic Introduction	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-6.pdf	2018	Sergey Levine	deep-rl	
1507	Value Functions and Q-Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-7.pdf	2018	Sergey Levine	deep-rl	
1508	Advanced Q-Learning Algorithms	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-8.pdf	2018	Sergey Levine	deep-rl	
1509	Advanced Policy Gradients	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-9.pdf	2018	Sergey Levine	deep-rl	
1510	Optimal Control and Planning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-10.pdf	2018	Sergey Levine	deep-rl	
1511	Model-Based Reinforcement Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-11.pdf	2018	Sergey Levine	deep-rl	
1512	Advanced Model Learning and Images	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-12.pdf	2018	Sergey Levine	deep-rl	
1513	Learning Policies by Imitating Other Policies	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-13.pdf	2018	Sergey Levine	deep-rl	
1514	Probability and Variational Inference Primer	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-14.pdf	2018	Sergey Levine	deep-rl	
1515	Connection between Inference and Control	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-15.pdf	2018	Sergey Levine	deep-rl	
1516	Inverse Reinforcement Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-17.pdf	2018	Sergey Levine	deep-rl	
1517	Exploration: Part 1	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-16.pdf	2018	Sergey Levine	deep-rl	
1518	Exploration: Part 2	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-18.pdf	2018	Sergey Levine	deep-rl	
1519	Transfer Learning and Multi-Task Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-19.pdf	2018	Sergey Levine	deep-rl	
1520	Meta-Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-20.pdf	2018	Sergey Levine	deep-rl	
1521	Parallelism and RL System Design	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-21.pdf	2018	Sergey Levine	deep-rl	
1522	Advanced Imitation Learning and Open Problems	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-22.pdf	2018	Sergey Levine	deep-rl	
1523	Real-world robot learning: safety and flexibility	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-24.pdf	2018	Sergey Levine	deep-rl	
1524	AutoML: Automated Machine Learning	http://rail.eecs.berkeley.edu/deeprlcourse/static/slides/lec-25.pdf	2018	Sergey Levine	deep-rl	
1525	Introduction	https://www.cs.princeton.edu/courses/archive/spring18/cos495/res/intro.pdf	2018	Sida Wang	nlp	
1526	Basic model structures	https://docs.google.com/presentation/d/1-nA9cYLm7xSRCYRwM7cU4O2eCq5oaBheD3Zie_bhJxU/edit?usp=sharing	2018	Sida Wang	nlp	
1527	Generative models	https://docs.google.com/presentation/d/1v86kZD0avZx1Hl5PC9ujbNu04IzRTuEWzBAT71PVKJI/edit?usp=sharing	2018	Sida Wang	nlp	
1528	Grammars and parsing	https://docs.google.com/presentation/d/1Xz3tEJ7M_6TbLt_H7CzGMggCl8vUaoMY4mZqUr9-aZc/edit?usp=sharing	2018	Sida Wang	nlp	
1529	Machine Learning in Practice	https://www.cs.princeton.edu/courses/archive/spring18/cos495/notes/practicalML-slides.pdf	2018	Sida Wang	nlp	
1530	Final Projects	https://www.cs.princeton.edu/courses/archive/spring18/cos495/notes/project-slides.pdf	2018	Sida Wang	nlp	
1531	Regularization and optimization	https://docs.google.com/presentation/d/1EoA-ReLtt_2vpQb0QCiJadqEpzwLrDPXTOz_Gz-aS4U/edit	2018	Sida Wang	nlp	
1532	RNN cell structures	https://docs.google.com/presentation/d/1vws7tIEmaZ16jgyXuC4bscmc9lxD8As7mmU8UtDzEiE/edit	2018	Sida Wang	nlp	
1533	Semantic parsing	https://docs.google.com/presentation/d/1NktcJ-Hs2pDBuubn9dBipAlYP1dPGSxgSA34_-uzeg8/edit#slide=id.p	2018	Sida Wang	nlp	
1534	seq2seq and attention	https://docs.google.com/presentation/d/1FYZ4tgVAQsv8TqdBXeEMtngwyCS86UV2CaZvOn0AtNU/edit#slide=id.p	2018	Sida Wang	nlp	
1535	Word Embeddings	https://drive.google.com/file/d/0By5GauPhjexHM3ZlMURvd2dncUNkSHpnSmR6RmVkQ1lUS1c4/view	2018	Sida Wang	nlp	
1536	Representing words	https://docs.google.com/presentation/d/1uU93SXGa6OweLUcLm2L5K1EdUZIewzqoY8ZR092k1n0/edit	2018	Sida Wang	nlp	
1537	Introduction to Deep Learning	http://slazebni.cs.illinois.edu/fall18/lec01_intro.pdf	2018	Svetlana Lazebnik	dl	
1538	Statistical learning, kNN, linear classifiers	http://slazebni.cs.illinois.edu/fall18/lec02_ml_intro.pdf	2018	Svetlana Lazebnik	dl	
1539	Linear classifiers part I	http://slazebni.cs.illinois.edu/fall18/lec03_linear.pdf	2018	Svetlana Lazebnik	dl	
1540	Linear classifiers part II	http://slazebni.cs.illinois.edu/fall18/lec04_svm.pdf	2018	Svetlana Lazebnik	dl	
1541	Bias-variance tradeoff, validation	http://slazebni.cs.illinois.edu/fall18/lec05_bias_variance.pdf	2018	Svetlana Lazebnik	dl	
1542	Linear models review	http://slazebni.cs.illinois.edu/fall18/lec05_linear_review.pdf	2018	Svetlana Lazebnik	dl	
1543	Multi-class classification	http://slazebni.cs.illinois.edu/fall18/lec05_multiclass.pdf	2018	Svetlana Lazebnik	dl	
1544	Multi-layer networks, backpropagation	http://slazebni.cs.illinois.edu/fall18/lec06_backprop.pdf	2018	Svetlana Lazebnik	dl	
1545	Convolutional networks	http://slazebni.cs.illinois.edu/fall18/lec07_cnn.pdf	2018	Svetlana Lazebnik	dl	
1546	Advanced training	http://slazebni.cs.illinois.edu/fall18/lec08_training.pdf	2018	Svetlana Lazebnik	dl	
1547	Object detection	http://slazebni.cs.illinois.edu/fall18/lec09_detection.pdf	2018	Svetlana Lazebnik	dl	
1548	CNNs for dense image labeling	http://slazebni.cs.illinois.edu/fall18/lec10_segmentation.pdf	2018	Svetlana Lazebnik	dl	
1549	Visualization	http://slazebni.cs.illinois.edu/fall18/lec11_visualization.pdf	2018	Svetlana Lazebnik	dl	
1550	Adversarial examples	http://slazebni.cs.illinois.edu/fall18/lec12_adversarial.pdf	2018	Svetlana Lazebnik	dl	
1551	Generative adversarial networks	http://slazebni.cs.illinois.edu/fall18/lec13_gan.pdf	2018	Svetlana Lazebnik	dl	
1552	Conditional GANs	http://slazebni.cs.illinois.edu/fall18/lec14_cgan.pdf	2018	Svetlana Lazebnik	dl	
1553	Recurrent networks	http://slazebni.cs.illinois.edu/fall18/lec15_rnn.pdf	2018	Svetlana Lazebnik	dl	
1554	Sequence-to-sequence models with attention	http://slazebni.cs.illinois.edu/fall18/lec16_attention.pdf	2018	Svetlana Lazebnik	dl	
1555	Deep Q-learning	http://slazebni.cs.illinois.edu/fall18/lec17_deep_q_learning.pdf	2018	Svetlana Lazebnik	dl	
1556	Policy gradient methods	http://slazebni.cs.illinois.edu/fall18/lec18_policy_gradient.pdf	2018	Svetlana Lazebnik	dl	
1557	Deep RL applications	http://slazebni.cs.illinois.edu/fall18/lec19_rl_applications.pdf	2018	Svetlana Lazebnik	dl	
1558	Introduction	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/01_overview/01_ml-overview_slides.pdf	2018	Sebastian Raschka	ml	
1559	Nearest Neighbor Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/02_knn/02_knn_slides.pdf	2018	Sebastian Raschka	ml	
1560	Data Preprocessing and Machine Learning with Scikit-Learn	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/05_sklearn/05_sklearn_slides.pdf	2018	Sebastian Raschka	ml	
1561	Decision Trees	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/06_trees/06_trees_slides.pdf	2018	Sebastian Raschka	ml	
1562	Ensemble Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/07_ensembles/07_ensembles_slides.pdf	2018	Sebastian Raschka	ml	
1563	Evaluation Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/08_eval-intro/08_eval-intro_slides.pdf	2018	Sebastian Raschka	ml	
1564	Evaluation Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/09_eval-ci/09_eval-ci_slides.pdf	2018	Sebastian Raschka	ml	
1565	Evaluation Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/10_eval-cv/10_eval-cv_slides.pdf	2018	Sebastian Raschka	ml	
1566	Evaluation Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/11_eval-algo/11_eval-algo_slides.pdf	2018	Sebastian Raschka	ml	
1567	Evaluation Methods	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/12_eval-metrics/12_eval-metrics_slides.pdf	2018	Sebastian Raschka	ml	
1568	Feature Selection	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/13_feat-sele/13_feat-sele_slides.pdf	2018	Sebastian Raschka	ml	
1569	Feature Selection	https://github.com/rasbt/stat479-machine-learning-fs18/raw/master/14_feat-extract/14_feat-extract_slides.pdf	2018	Sebastian Raschka	ml	
1570	Course Overview	http://faculty.cse.tamu.edu/huangrh/Fall17/teaching_l1.pdf	2017	Ruihong Huang	nlp	
1571	Text Preprocessing and Regular Expressions	http://faculty.cse.tamu.edu/huangrh/Fall17/l2_preProcessing.pdf	2017	Ruihong Huang	nlp	
1572	Text Classification and Naive Bayes	http://faculty.cse.tamu.edu/huangrh/Fall17/l3_textClassification_naivebayes.pdf	2017	Ruihong Huang	nlp	
1573	Discriminative Models: MaxEnt,Perceptron	http://faculty.cse.tamu.edu/huangrh/Fall17/l4_maxent.pdf	2017	Ruihong Huang	nlp	
1574	Language Modeling	http://faculty.cse.tamu.edu/huangrh/Fall17/l56_languagemodeling.pdf	2017	Ruihong Huang	nlp	
1575	Intro to Parts-of-Speech Tagging	http://faculty.cse.tamu.edu/huangrh/Fall17/l7_POS_intro.pdf	2017	Ruihong Huang	nlp	
1576	Sequence Models	http://faculty.cse.tamu.edu/huangrh/Fall17/l8_sequence_models.pdf	2017	Ruihong Huang	nlp	
1577	Intro to Parsing	http://faculty.cse.tamu.edu/huangrh/Fall17/l9_cfg.pdf	2017	Ruihong Huang	nlp	
1578	Statistical Parsing	http://faculty.cse.tamu.edu/huangrh/Fall17/l10_pcfg.pdf	2017	Ruihong Huang	nlp	
1579	Intro to Dependency Parsing	http://faculty.cse.tamu.edu/huangrh/Fall17/l12_Parsing-Dependency_2.pdf	2017	Ruihong Huang	nlp	
1580	Intro to Semantics	http://faculty.cse.tamu.edu/huangrh/Fall17/l13_1_sem_intro.pdf	2017	Ruihong Huang	nlp	
1581	Distributional Semantics	http://faculty.cse.tamu.edu/huangrh/Fall17/l13_2_sparse_vectors.pdf	2017	Ruihong Huang	nlp	
1582	Dense Vectors	http://faculty.cse.tamu.edu/huangrh/Fall17/l13_3_dense_vectors.pdf	2017	Ruihong Huang	nlp	
1583	Semantic Role Labeling	http://faculty.cse.tamu.edu/huangrh/Fall17/l15_srl.pdf	2017	Ruihong Huang	nlp	
1584	Introduction to IE	http://faculty.cse.tamu.edu/huangrh/Fall17/l16_ie-overview_sentiment_lexicon.pdf	2017	Ruihong Huang	nlp	
1585	Semantic Lexicon Induction	http://faculty.cse.tamu.edu/huangrh/Fall17/l16_1_semantic_class_induction.pdf	2017	Ruihong Huang	nlp	
1586	Relation Extraction	http://faculty.cse.tamu.edu/huangrh/Fall17/l17_rel_extraction.pdf	2017	Ruihong Huang	nlp	
1587	Discourse, Pragmatics, Coreference Resolution	http://faculty.cse.tamu.edu/huangrh/Fall17/l18_discourse_pragmatics_coreference.pdf	2017	Ruihong Huang	nlp	
1588	Event Extraction	http://faculty.cse.tamu.edu/huangrh/Fall17/l19_event-extraction.pdf	2017	Ruihong Huang	nlp	
1589	Deep Learning	http://faculty.cse.tamu.edu/huangrh/Fall17/dl_nlp.pdf	2017	Ruihong Huang	nlp	
1590	Introduction to Pattern Recognition	http://research.cs.tamu.edu/prism/lectures/pr/pr_l1.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1591	Review of Statistics and Probability	http://research.cs.tamu.edu/prism/lectures/pr/pr_l2.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1592	Linear algebra and MATLAB	http://research.cs.tamu.edu/prism/lectures/pr/pr_l3.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1593	Bayesian Decision Theory	http://research.cs.tamu.edu/prism/lectures/pr/pr_l4.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1594	Quadratic Classifiers	http://research.cs.tamu.edu/prism/lectures/pr/pr_l5.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1595	Parameter Estimation	http://research.cs.tamu.edu/prism/lectures/pr/pr_l6.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1596	Kernel Density Estimation	http://research.cs.tamu.edu/prism/lectures/pr/pr_l7.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1597	Nearest Neighbors	http://research.cs.tamu.edu/prism/lectures/pr/pr_l8.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1598	Principal Components	http://research.cs.tamu.edu/prism/lectures/pr/pr_l9.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1599	Fisher Linear Discriminants	http://research.cs.tamu.edu/prism/lectures/pr/pr_l10.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1600	Sequential Feature Selection	http://research.cs.tamu.edu/prism/lectures/pr/pr_l12.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1601	Randomized Feature Selection	http://research.cs.tamu.edu/prism/lectures/pr/pr_l11.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1602	Cross-validation	http://research.cs.tamu.edu/prism/lectures/pr/pr_l13.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1603	Mixture Models and EM	http://research.cs.tamu.edu/prism/lectures/pr/pr_l14.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1604	Statistical Clustering	http://research.cs.tamu.edu/prism/lectures/pr/pr_l15.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1605	Competitive Learning	http://research.cs.tamu.edu/prism/lectures/pr/pr_l17.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1606	Linear Discriminant Functions	http://research.cs.tamu.edu/prism/lectures/pr/pr_l16.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1607	Multilayer Perceptrons	http://research.cs.tamu.edu/prism/lectures/pr/pr_l18.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1608	Radial Basis Functions	http://research.cs.tamu.edu/prism/lectures/pr/pr_l19.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1609	MLPs, RBFs and Statistical PR	http://research.cs.tamu.edu/prism/lectures/pr/pr_l20.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1610	Support Vector Machines	http://research.cs.tamu.edu/prism/lectures/pr/pr_l22.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1611	SVMs and Kernel Methods	http://research.cs.tamu.edu/prism/lectures/pr/pr_l21.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1612	Discrete HMMs, Viterbi	http://research.cs.tamu.edu/prism/lectures/pr/pr_l23.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1613	Baum-Welch and Entropic Training	http://research.cs.tamu.edu/prism/lectures/pr/pr_l24.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1614	Ensemble Learning	http://research.cs.tamu.edu/prism/lectures/pr/pr_l25.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1615	Manifold Learning	http://research.cs.tamu.edu/prism/lectures/pr/pr_l26.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1616	Independent Components Analysis	http://research.cs.tamu.edu/prism/lectures/pr/pr_l27.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1617	Kernel PCA/LDA	http://research.cs.tamu.edu/prism/lectures/pr/pr_l28.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1618	Fourier Analysis	http://research.cs.tamu.edu/prism/lectures/pr/pr_l29.pdf	2013	Ricardo Gutierrez-Osuna	pr	
1619	Text classification, bag-of-words representations	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-02.pdf	2018	Yangfeng Ji	nlp	
1620	Logistic regression, Regularization	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-03.pdf	2018	Yangfeng Ji	nlp	
1621	Sequence labeling (I): Part-of-speech tagging, HMMs	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-05.pdf	2018	Yangfeng Ji	nlp	
1622	Sequence labeling (II): Discriminative models, CRF	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-06.pdf	2018	Yangfeng Ji	nlp	
1623	Parsing (I): (Probabilistic) Context-free grammar	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-07.pdf	2018	Yangfeng Ji	nlp	
1624	Parsing (II): Probabilistic Context-free Grammars, CKY algorithm	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-08.pdf	2018	Yangfeng Ji	nlp	
1625	Parsing (III): Dependency grammar and transition based parsing	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-09.pdf	2018	Yangfeng Ji	nlp	
1626	Statistical machine translation	https://github.com/jiyfeng/uva-nlp-class/raw/master/slides/lecture-10.pdf	2018	Yangfeng Ji	nlp	
