ID	Title	URL	Topic	Year	Instructor	Path	Venue
4658	Natural Language Processing: Tasks	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture21-1pp.pdf	1071	2014	Dan Klein'	nlp/klein/fa14lecture21-1pp.pdf'	UC Berkeley'
4659	Natural Language Processing: The Speech Signal	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture5-1pp.pdf	1539	2014	Dan Klein'	nlp/klein/fa14lecture5-1pp.pdf'	UC Berkeley'
4660	Natural Language Processing: Course Information	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture1-6pp.pdf	1580	2014	Dan Klein'	nlp/klein/fa14lecture1-6pp.pdf'	UC Berkeley'
4661	Natural Language Processing: Parsing	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture10-1pp.pdf	1019	2014	Dan Klein'	nlp/klein/fa14lecture10-1pp.pdf'	UC Berkeley'
4662	Grounded Semantics	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture22-1pp.pdf	1024	2014	Dan Klein'	nlp/klein/fa14lecture22-1pp.pdf'	UC Berkeley'
4663	Natural Language Processing Classification II'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture14-1pp.pdf'	1157	2014	Dan Klein'	nlp/klein/fa14lecture14-1pp.pdf'	UC Berkeley'
4664	Natural Language Processing Classification III'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture15-1pp.pdf'	1157	2014	Dan Klein'	nlp/klein/fa14lecture15-1pp.pdf'	UC Berkeley'
4665	Natural Language Processing Machine Translation'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture18-1pp.pdf'	1186	2014	Dan Klein'	nlp/klein/fa14lecture18-1pp.pdf'	UC Berkeley'
4666	Natural Language Processing Parsing I'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture9-1pp.pdf'	1095	2014	Dan Klein'	nlp/klein/fa14lecture9-1pp.pdf'	UC Berkeley'
4667	Natural Language Processing Machine Translation'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture17-1pp.pdf'	1186	2014	Dan Klein'	nlp/klein/fa14lecture17-1pp.pdf'	UC Berkeley'
4668	Natural Language Processing Part of Speech Tagging'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture8-1pp.pdf'	1097	2014	Dan Klein'	nlp/klein/fa14lecture8-1pp.pdf'	UC Berkeley'
4669	Natural Language Processing Diachronics'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture25-1pp.pdf'	1537	2014	Dan Klein'	nlp/klein/fa14lecture25-1pp.pdf'	UC Berkeley'
4670	Natural Language Processing Historical Document Transcription'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture26-1pp.pdf'	1084	2014	Dan Klein'	nlp/klein/fa14lecture26-1pp.pdf'	UC Berkeley'
4671	Natural Language Processing Compositional Semantics'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture16-1pp.pdf'	1218	2014	Dan Klein'	nlp/klein/fa14lecture16-1pp.pdf'	UC Berkeley'
4672	Natural Language Processing Parsing III'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture11-1pp.pdf'	1282	2014	Dan Klein'	nlp/klein/fa14lecture11-1pp.pdf'	UC Berkeley'
4673	Automatic Summarization (and other stuff)'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture23-1pp.pdf'	1176	2014	Dan Klein'	nlp/klein/fa14lecture23-1pp.pdf'	UC Berkeley'
4674	Natural Language Processing Acoustic Models'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture6-1pp.pdf'	1115	2014	Dan Klein'	nlp/klein/fa14lecture6-1pp.pdf'	UC Berkeley'
4675	Natural Language Processing Machine Translation III'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture20-1pp.pdf'	1095	2014	Dan Klein'	nlp/klein/fa14lecture20-1pp.pdf'	UC Berkeley'
4676	Natural Language Processing Parsing IV'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture12-1pp.pdf'	1282	2014	Dan Klein'	nlp/klein/fa14lecture12-1pp.pdf'	UC Berkeley'
4677	Natural Language Processing Question Answering'	https://people.eecs.berkeley.edu/~klein/cs288/fa14/slides/fa14lecture24-1pp.pdf'	1128	2014	Dan Klein'	nlp/klein/fa14lecture24-1pp.pdf'	UC Berkeley'
4678	Intro TSGs TAGs Alternative Grammatical Formalisms'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect-tag-riley.pdf'	1101	2012	Jason Eisner'	nlp/eisner-jhu/lect-tag-riley.pdf'	Johns Kopkins University'
4679	Building Finite-State Machines'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect17-fsmbuild.pdf'	1074	2012	Jason Eisner'	nlp/eisner-jhu/lect17-fsmbuild.pdf'	Johns Kopkins University'
4680	What are n-grams good for? Language ID'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect03-ngram-apps.pdf'	1108	2012	Jason Eisner'	nlp/eisner-jhu/lect03-ngram-apps.pdf'	Johns Kopkins University'
4681	Machine Translation'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect-translation-lopez.pdf'	1093	2012	Jason Eisner'	nlp/eisner-jhu/lect-translation-lopez.pdf'	Johns Kopkins University'
4682	Learning to Translate (native speakers)'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect32-translation.pdf'	1065	2012	Jason Eisner'	nlp/eisner-jhu/lect32-translation.pdf'	Johns Kopkins University'
4683	Aoccdrnig to a rscheearch at an Elingsh uinervtisy, it deosn't mttaer in waht oredr the ltteers in a wrod are, the olny iprmoetnt tihng is taht frist and lsat ltteer is at the rghit pclae. The rset can be a toatl mses and you can sitll raed it wouthit porbelm. Tihs is bcuseae we do not raed ervey lteter by it slef but the wrod as a wlohe. "Anidroccg to crad cniyrrag lcitsiugnis planoissefors at an uemannd, utisreviny in Bsitirh Cibmuloa, and crartnoy to the duoibus cmials of the ueticnd rcraeseh, a slpmie, macinahcel ioisrevnn of ianretnl cretcarahs araepps sneiciffut to csufnoe the eadyrevy oekoolnr."'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect04.5-unscrambling-text.pdf'	1108	2012	Jason Eisner'	nlp/eisner-jhu/lect04.5-unscrambling-text.pdf'	Johns Kopkins University'
4684	Finite-State Methods'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect16-fsmintro.pdf'	1076	2012	Jason Eisner'	nlp/eisner-jhu/lect16-fsmintro.pdf'	Johns Kopkins University'
4685	Structured Prediction with Perceptrons and CRFs'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect34-crf.pdf'	1070	2012	Jason Eisner'	nlp/eisner-jhu/lect34-crf.pdf'	Johns Kopkins University'
4686	Hidden Markov Models and the Forward-Backward Algorithm'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect24-hmm.pdf'	1058	2012	Jason Eisner'	nlp/eisner-jhu/lect24-hmm.pdf'	Johns Kopkins University'
4687	Machine translation: Decoding'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect32b-mt-decoding.pdf'	1145	2012	Jason Eisner'	nlp/eisner-jhu/lect32b-mt-decoding.pdf'	Johns Kopkins University'
4688	Grouping Words Linguistic Objects in this Course'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect29-groupwords.pdf'	1111	2012	Jason Eisner'	nlp/eisner-jhu/lect29-groupwords.pdf'	Johns Kopkins University'
4689	Weighted Parsing,Probabilistic Parsing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect11-pcky.pdf'	1148	2012	Jason Eisner'	nlp/eisner-jhu/lect11-pcky.pdf'	Johns Kopkins University'
4690	Parsing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect08-parse.pdf'	1092	2012	Jason Eisner'	nlp/eisner-jhu/lect08-parse.pdf'	Johns Kopkins University'
4691	Observe some values of a function Learning in the Limit'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect27-learnlimit.pdf'	1067	2012	Jason Eisner'	nlp/eisner-jhu/lect27-learnlimit.pdf'	Johns Kopkins University'
4692	Syntactic Attributes Morphology, heads, gaps, etc.'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect06-syntactic-features.pdf'	1070	2012	Jason Eisner'	nlp/eisner-jhu/lect06-syntactic-features.pdf'	Johns Kopkins University'
4693	How to Use Probabilities The Crash Course'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect04-prob-intro.pdf'	1081	2012	Jason Eisner'	nlp/eisner-jhu/lect04-prob-intro.pdf'	Johns Kopkins University'
4694	Parsing Tricks Left-Corner Parsing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect12-parsetricks.pdf'	1097	2012	Jason Eisner'	nlp/eisner-jhu/lect12-parsetricks.pdf'	Johns Kopkins University'
4695	Current & Future NLP Research A Few Random Remarks'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect35-future.pdf'	1108	2012	Jason Eisner'	nlp/eisner-jhu/lect35-future.pdf'	Johns Kopkins University'
4696	Last Class'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect-tasks-rao2.pdf'	1122	2012	Jason Eisner'	nlp/eisner-jhu/lect-tasks-rao2.pdf'	Johns Kopkins University'
4697	Finite-State Programming Some Examples'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect18-fsmexamples.pdf'	1066	2012	Jason Eisner'	nlp/eisner-jhu/lect18-fsmexamples.pdf'	Johns Kopkins University'
4698	Splitting Words'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect30-splitwords.pdf'	1186	2012	Jason Eisner'	nlp/eisner-jhu/lect30-splitwords.pdf'	Johns Kopkins University'
4699	Text Categorization (actually, methods apply for categorizing anything into fixed categories  tagging, WSD, PP attachment ...)'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect33-textcat.pdf'	1134	2012	Jason Eisner'	nlp/eisner-jhu/lect33-textcat.pdf'	Johns Kopkins University'
4700	Earleys Algorithm (1970) Nice combo of our parsing ideas so far:'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect10-earley.pdf'	1096	2012	Jason Eisner'	nlp/eisner-jhu/lect10-earley.pdf'	Johns Kopkins University'
4701	Natural Language Processing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect01-intro.pdf'	1065	2012	Jason Eisner'	nlp/eisner-jhu/lect01-intro.pdf'	Johns Kopkins University'
4702	Finite-Stateand the Noisy Channel'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect19-noisychannel.pdf'	1084	2012	Jason Eisner'	nlp/eisner-jhu/lect19-noisychannel.pdf'	Johns Kopkins University'
4703	Bayes Theorem'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect05-bayes.pdf'	1060	2012	Jason Eisner'	nlp/eisner-jhu/lect05-bayes.pdf'	Johns Kopkins University'
4704	Machine translation: Word-based models and the EM algorithm'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect32a-mt-word-based-models.pdf'	1115	2012	Jason Eisner'	nlp/eisner-jhu/lect32a-mt-word-based-models.pdf'	Johns Kopkins University'
4705	Tree-Adjoining Grammar (TAG) One of several formalisms that are actually more powerful than CFG'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect07-tag.pdf'	1103	2012	Jason Eisner'	nlp/eisner-jhu/lect07-tag.pdf'	Johns Kopkins University'
4706	Modeling Grammaticality'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect02-modeling-grammaticality.pdf'	1092	2012	Jason Eisner'	nlp/eisner-jhu/lect02-modeling-grammaticality.pdf'	Johns Kopkins University'
4707	The Expectation Maximization (EM) Algorithm continued!'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect26-em.pdf'	1095	2012	Jason Eisner'	nlp/eisner-jhu/lect26-em.pdf'	Johns Kopkins University'
4708	Words vs. Terms'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect31-wordsvsterms.pdf'	1116	2012	Jason Eisner'	nlp/eisner-jhu/lect31-wordsvsterms.pdf'	Johns Kopkins University'
4709	Spartus Jones'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect08tr-cky-earley.pdf'	1111	2012	Jason Eisner'	nlp/eisner-jhu/lect08tr-cky-earley.pdf'	Johns Kopkins University'
4710	Phonology [These slides are missing most examples and discussion from class ]'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect20-phonology.pdf'	1065	2012	Jason Eisner'	nlp/eisner-jhu/lect20-phonology.pdf'	Johns Kopkins University'
4711	Part-of-Speech Tagging A Canonical Finite-State Task'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect22-tagging.pdf'	1145	2012	Jason Eisner'	nlp/eisner-jhu/lect22-tagging.pdf'	Johns Kopkins University'
4712	Connectin gthe dots I (NLP in Practice)'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect-tasks-rao1.pdf'	1115	2012	Jason Eisner'	nlp/eisner-jhu/lect-tasks-rao1.pdf'	Johns Kopkins University'
4713	NLP Tasks and Applications'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect36-tasks.pdf'	1089	2012	Jason Eisner'	nlp/eisner-jhu/lect36-tasks.pdf'	Johns Kopkins University'
4714	Smoothing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect05-smoothing.pdf'	1082	2012	Jason Eisner'	nlp/eisner-jhu/lect05-smoothing.pdf'	Johns Kopkins University'
4715	Topic Modeling'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect31-topicmodels.pdf'	1116	2012	Jason Eisner'	nlp/eisner-jhu/lect31-topicmodels.pdf'	Johns Kopkins University'
4716	Semantics From Syntax to Meaning!'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect14-semantics.pdf'	1121	2012	Jason Eisner'	nlp/eisner-jhu/lect14-semantics.pdf'	Johns Kopkins University'
4717	Human Sentence Processing Lexicalized Parsing'	http://www.cs.jhu.edu/~jason/465/PDFSlides/lect13-human.pdf'	1218	2012	Jason Eisner'	nlp/eisner-jhu/lect13-human.pdf'	Johns Kopkins University'
4718	Lecture 8: Variational inference'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture08.pdf'	1070	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture08.pdf'	University of Illinois at Urbana-Champaign'
4719	Lecture 1: Introduction'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture01.pdf'	1164	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture01.pdf'	University of Illinois at Urbana-Champaign'
4720	Covariance in Unsupervised Learning of Probabilistic Grammars'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture25.pdf'	1097	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture25.pdf'	University of Illinois at Urbana-Champaign'
4721	The Innite Hidden Markov Model'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture22.pdf'	1086	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture22.pdf'	University of Illinois at Urbana-Champaign'
4722	Lecture 13: Dirichlet Processes'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture13.pdf'	1123	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture13.pdf'	University of Illinois at Urbana-Champaign'
4723	Lecture 7: Topic Models (Latent Dirichlet Allocation)'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture07.pdf'	1130	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture07.pdf'	University of Illinois at Urbana-Champaign'
4724	Lecture 2: Statistical inferences'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture02.pdf'	1060	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture02.pdf'	University of Illinois at Urbana-Champaign'
4725	Discovering Morphological Paradigms from Plain Text Using a Dirichlet Process Mixture Model'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture26.pdf'	1070	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture26.pdf'	University of Illinois at Urbana-Champaign'
4726	Unsupervised Coreference Resolution in a Nonparametric'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture24.pdf'	1537	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture24.pdf'	University of Illinois at Urbana-Champaign'
4727	Correlated Topic Models'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture09.pdf'	1070	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture09.pdf'	University of Illinois at Urbana-Champaign'
4728	MODELING ANNOTATED DATA'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture12.pdf'	1144	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture12.pdf'	University of Illinois at Urbana-Champaign'
4729	Multilingual Part-of-Speech Tagging: Two Unsupervised Approaches'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture27.pdf'	1086	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture27.pdf'	University of Illinois at Urbana-Champaign'
4730	Lecture 14: Inference in Dirichlet Processes'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture14.pdf'	1136	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture14.pdf'	University of Illinois at Urbana-Champaign'
4731	Reading Tea Leaves: How Humans Interpret Topic Models'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture10.pdf'	1130	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture10.pdf'	University of Illinois at Urbana-Champaign'
4732	HDP-CCG Yonatan Bisk'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture17.pdf'	1115	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture17.pdf'	University of Illinois at Urbana-Champaign'
4733	Probabilistic Grammars and Hierarchical Dirichlet'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture23.pdf'	1099	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture23.pdf'	University of Illinois at Urbana-Champaign'
4734	Lecture 3: Comparing frequentist and Bayesian estimation techniques'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture03.pdf'	1123	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture03.pdf'	University of Illinois at Urbana-Champaign'
4735	Unsupervised HMM POS Tagger Comparison'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture21.pdf'	1060	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture21.pdf'	University of Illinois at Urbana-Champaign'
4736	Lecture 5: Sampling (Monte Carlo Methods)'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture05.pdf'	1123	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture05.pdf'	University of Illinois at Urbana-Champaign'
4737	A Hierarchical Bayesian Language Model Based on'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture18.pdf'	1086	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture18.pdf'	University of Illinois at Urbana-Champaign'
4738	Lecture 6: (Probabilistic) Latent Semantic Analysis'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture06.pdf'	1169	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture06.pdf'	University of Illinois at Urbana-Champaign'
4739	Indian Buffet Process'	https://courses.engr.illinois.edu/cs598jhm/sp2013/Slides/Lecture28.pdf'	1163	2013	Julia Hockenmaier'	nlp/jh-bayesian/Lecture28.pdf'	University of Illinois at Urbana-Champaign'
4740	Morphological analysis'	https://cs.nyu.edu/~petrov/lecture11.pdf'	1181	2016	Tom Kwiatkowski'	nlp/petrov/lecture11.pdf'	University of Illinois at Urbana-Champaign'
4741	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture13.pdf'	1197	2016	Tom Kwiatkowski'	nlp/petrov/lecture13.pdf'	University of Illinois at Urbana-Champaign'
4742	Lexical Semantics'	https://cs.nyu.edu/~petrov/lecture7.pdf'	1186	2016	Tom Kwiatkowski'	nlp/petrov/lecture7.pdf'	University of Illinois at Urbana-Champaign'
4743	Sentiment Treebank ! Crowdsourced fine-grained sentiment annotations'	https://cs.nyu.edu/~petrov/lecture10.pdf'	1122	2016	Tom Kwiatkowski'	nlp/petrov/lecture10.pdf'	University of Illinois at Urbana-Champaign'
4744	Some Results!'	https://cs.nyu.edu/~petrov/lecture12.pdf'	1148	2016	Tom Kwiatkowski'	nlp/petrov/lecture12.pdf'	University of Illinois at Urbana-Champaign'
4745	Overview Statistical NLP'	https://cs.nyu.edu/~petrov/lecture2.pdf'	1155	2016	Tom Kwiatkowski'	nlp/petrov/lecture2.pdf'	University of Illinois at Urbana-Champaign'
4746	Compositional Semantics'	https://cs.nyu.edu/~petrov/lecture9.pdf'	1218	2016	Tom Kwiatkowski'	nlp/petrov/lecture9.pdf'	University of Illinois at Urbana-Champaign'
4747	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture3.pdf'	1097	2016	Tom Kwiatkowski'	nlp/petrov/lecture3.pdf'	University of Illinois at Urbana-Champaign'
4748	Dependency Parsing'	https://cs.nyu.edu/~petrov/lecture5.pdf'	1545	2016	Tom Kwiatkowski'	nlp/petrov/lecture5.pdf'	University of Illinois at Urbana-Champaign'
4749	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture8.pdf'	1093	2016	Tom Kwiatkowski'	nlp/petrov/lecture8.pdf'	University of Illinois at Urbana-Champaign'
4750	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture6.pdf'	1115	2016	Tom Kwiatkowski'	nlp/petrov/lecture6.pdf'	University of Illinois at Urbana-Champaign'
4751	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture1.pdf'	1082	2016	Tom Kwiatkowski'	nlp/petrov/lecture1.pdf'	University of Illinois at Urbana-Champaign'
4752	Statistical NLP'	https://cs.nyu.edu/~petrov/lecture4.pdf'	1167	2016	Tom Kwiatkowski'	nlp/petrov/lecture4.pdf'	University of Illinois at Urbana-Champaign'
4753	Language Models'	http://www.cs.cornell.edu/courses/cs5740/2018sp/lectures/06-lm.pdf'	1082	2018	Yoav Artzi'	nlp/artzi-nlp/06-lm.pdf'	Cornell University'
